Time,NodeId,Energy,Energy_BS,CellId,Distance,Velocity,cellId,rnti,ccId,tbSize,mcs,rv,SINR(dB),corrupt,TBler,min_sinr,rsrp
7,24,1.75443,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
7,25,1.77649,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
7,26,1.77705,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
7,27,0.907444,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
7,28,1.77649,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
7,29,1.77497,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
7,30,1.77649,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
7,31,1.77574,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
7,32,1.77574,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
7,33,1.77712,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
7,34,1.77712,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
7,35,1.77574,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
7,36,0.907444,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
7,37,0.907444,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
7,38,1.775,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
7,39,0.907444,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
7,40,1.77574,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
7,41,1.77649,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
7,42,1.77712,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
7,43,0.907444,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
7,44,0.907444,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
7,45,1.77574,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
7,46,0.907444,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
7,47,1.77712,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
7,48,1.77574,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
7,49,1.775,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
7,50,1.77649,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
7,51,0.907444,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
7,52,1.775,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,3,2.41411,0,3,422.264,13.92,0,0,0,0,0,0,-inf,0,0,-inf,0
8,4,2.03001,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,5,2.03073,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,6,1.03708,0,0,0,0,3,54,0,562,12,0,5.6353,0,0.00504264,-19.8406,3.66041
8,7,2.03138,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,8,1.89612,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,9,2.03138,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,10,1.03708,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,11,2.03076,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,12,2.03076,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,13,2.03001,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,14,2.03135,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,15,2.02927,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,16,1.03708,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,17,1.03708,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,18,2.03138,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,19,2.02927,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,20,2.03073,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,21,2.03076,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,22,1.03708,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,23,2.03126,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,24,2.0087,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,25,2.03076,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,26,2.03132,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,27,1.03708,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,28,2.03076,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,29,2.02924,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,30,2.03076,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,31,2.03001,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,32,2.03001,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,33,2.03138,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,34,2.03138,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,35,2.03001,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,36,1.03708,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,37,1.03708,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,38,2.02927,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,39,1.03708,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,40,2.03001,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,41,2.03076,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,42,2.03138,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,43,1.03708,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,44,1.03708,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,45,2.03001,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,46,1.03708,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,47,2.03138,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,48,2.03001,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,49,2.02927,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,50,2.03076,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,51,1.03708,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
8,52,2.02927,0,0,0,0,0,0,0,0,0,0,-inf,0,0,-inf,0
